image,width,height,left,top,right,bottom,question
https://toloka-cdn.azureedge.net/wsdmcup2023/000000543016.jpg,480,640,151,123,186,147,What holds the food for girafes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000545165.jpg,640,428,420,81,444,136,What do you use to hit the ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000545920.jpg,640,474,375,313,509,394,What does the child rides on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000546030.jpg,640,427,85,265,113,338,Who controls planes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000546130.jpg,640,360,430,216,472,247,What can make a batsman out?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000547573.jpg,640,360,152,208,176,218,What toy is being used to play the game?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000548702.jpg,640,427,251,209,340,300,What kind of fruit is also the name of the American technology company?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000551082.jpg,640,480,461,108,501,234,What we use to spice up foods?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000552304.jpg,640,330,499,29,509,36,What is the thing thrown by the pitcher?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000553418.jpg,500,375,0,219,77,345,What is used to protect our foot?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000553668.jpg,640,480,335,57,447,276,What can i use to slide with
https://toloka-cdn.azureedge.net/wsdmcup2023/000000554124.jpg,640,426,294,285,316,309,What is used to catch a ball in baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000554892.jpg,640,514,498,230,598,299,What do we use to protect our head from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000555023.jpg,640,298,448,120,591,179,What is the animal using to eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000555034.jpg,640,427,42,31,87,62,Where do you throw your garbage in a street?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000555245.jpg,640,427,402,0,587,242,What is the object we use to drink water ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000555928.jpg,393,640,160,63,233,110,What covers his head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000556636.jpg,479,640,187,401,209,448,What do people drink in order to get caffeine early in the morning?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000557678.jpg,640,480,341,285,404,323,What can we use to navigate the computer with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000560646.jpg,640,381,236,261,539,294,Where is he standing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000560756.jpg,640,480,437,13,575,260,What enables light and ventilation into the house?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000560976.jpg,375,500,8,5,141,486,What should be opened to get fresh air?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000560979.jpg,427,640,301,435,320,537,What do most mammals have at the back of their body that is non present in humans?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000561389.jpg,640,480,412,339,435,380,Which object protects us from drowning?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000561742.jpg,640,427,215,178,341,242,What travels on rails?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000562712.jpg,640,499,52,400,91,434,What can make fruit juice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000562912.jpg,640,428,125,319,142,341,What floats on water and marks a certain location?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000563188.jpg,640,440,412,141,456,196,What does a catcher use to catch the ball in a baseball game?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000563758.jpg,429,640,215,221,259,273,What do monkey toys have instead of an actual eye?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000564190.jpg,640,427,0,37,127,86,What do we use to scoop food?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000565113.jpg,480,640,280,263,414,402,What do we put our belongings in when traveling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000565384.jpg,500,333,41,283,65,313,What do we drink when we are thirsty?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000565707.jpg,640,480,102,345,142,387,What can be played in football?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000565990.jpg,640,425,149,172,165,188,What is used for traffic control?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000566558.jpg,640,480,305,161,487,307,What likes to hunt cat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000566995.jpg,640,480,271,280,311,308,What is used for communication with people in different or far regions by talking?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000567818.jpg,640,509,325,308,373,420,What is used to hit a ball in baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000570151.jpg,640,428,255,87,307,146,What do we blow up with air to make a party look more festive?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000570402.jpg,640,462,64,126,104,176,Where do we throw garbage?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000570579.jpg,640,427,320,186,381,236,What is entertaining to play for children?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000571014.jpg,640,425,18,214,235,425,What is used for lighting purpose during night
https://toloka-cdn.azureedge.net/wsdmcup2023/000000572264.jpg,640,427,568,366,587,401,What object can be used to store water inside and carried around?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000572362.jpg,640,425,8,69,310,157,What do we use to shelter ourselves from the rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000572905.jpg,640,570,197,283,516,404,What is an example of public transport?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000573105.jpg,640,480,216,97,584,211,What object is used to carry clothes when traveling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000573809.jpg,480,640,123,166,431,432,What's a part of baseball players' outfit that is remarkable?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000573854.jpg,640,426,136,372,235,420,What do you put things in to store them?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000574247.jpg,640,425,175,101,240,115,What sign helps direct planes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000575085.jpg,640,339,155,223,278,254,where can i rest?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000576163.jpg,640,480,205,202,252,235,What can give us directions?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000576222.jpg,640,480,61,316,265,437,What is the man eating?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000577534.jpg,640,480,500,268,567,339,What can you use to watch a movie?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000577779.jpg,640,480,422,7,453,96,What can you use to stop the fire?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000577802.jpg,640,398,87,70,159,195,Who likes extreme skiing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000578128.jpg,640,480,365,358,425,381,What is commonly used to make calls?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000578165.jpg,640,427,106,137,270,210,Which thing is used to hit ball in cricket ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000578270.jpg,640,426,326,194,520,370,What we use to see the other cars?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000578683.jpg,640,480,293,21,336,63,What can we use to tell the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000578689.jpg,640,394,383,282,397,327,Who rides the train?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000579506.jpg,640,480,344,360,390,393,What can I use to make a call?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000580837.jpg,640,480,419,301,460,329,What does we attached to right chest to be properly identified?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000581354.jpg,640,424,592,127,640,154,What do we wear to protect our eyes from sun?
