image,width,height,left,top,right,bottom,question
https://toloka-cdn.azureedge.net/wsdmcup2023/000000543016.jpg,480,640,149,123,185,145,What holds the food for girafes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000545165.jpg,640,428,419,81,443,136,What do you use to hit the ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000545920.jpg,640,474,374,312,507,394,What does the child rides on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000546030.jpg,640,427,84,264,112,336,Who controls planes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000546130.jpg,640,360,429,212,467,248,What can make a batsman out?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000547573.jpg,640,360,150,208,175,217,What toy is being used to play the game?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000548702.jpg,640,427,251,211,339,302,What kind of fruit is also the name of the American technology company?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000551082.jpg,640,480,459,108,499,231,What we use to spice up foods?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000552304.jpg,640,330,496,28,510,36,What is the thing thrown by the pitcher?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000553418.jpg,500,375,0,224,67,340,What is used to protect our foot?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000553668.jpg,640,480,335,58,448,270,What can i use to slide with
https://toloka-cdn.azureedge.net/wsdmcup2023/000000554124.jpg,640,426,294,284,315,309,What is used to catch a ball in baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000554892.jpg,640,514,497,230,599,299,What do we use to protect our head from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000555023.jpg,640,298,454,119,589,179,What is the animal using to eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000555034.jpg,640,427,53,31,79,58,Where do you throw your garbage in a street?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000555245.jpg,640,427,396,1,586,243,What is the object we use to drink water ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000555928.jpg,393,640,159,62,231,110,What covers his head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000556636.jpg,479,640,186,401,201,446,What do people drink in order to get caffeine early in the morning?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000557678.jpg,640,480,339,284,404,322,What can we use to navigate the computer with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000560646.jpg,640,381,239,265,539,293,Where is he standing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000560756.jpg,640,480,466,40,546,81,What enables light and ventilation into the house?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000560976.jpg,375,500,123,88,175,131,What should be opened to get fresh air?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000560979.jpg,427,640,300,440,318,538,What do most mammals have at the back of their body that is non present in humans?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000561389.jpg,640,480,411,339,435,381,Which object protects us from drowning?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000561742.jpg,640,427,216,177,341,239,What travels on rails?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000562712.jpg,640,499,52,400,91,432,What can make fruit juice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000562912.jpg,640,428,124,320,141,340,What floats on water and marks a certain location?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000563188.jpg,640,440,411,140,462,195,What does a catcher use to catch the ball in a baseball game?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000563758.jpg,429,640,212,225,256,268,What do monkey toys have instead of an actual eye?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000564190.jpg,640,427,0,37,126,86,What do we use to scoop food?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000565113.jpg,480,640,280,261,402,395,What do we put our belongings in when traveling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000565384.jpg,500,333,39,283,62,312,What do we drink when we are thirsty?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000565707.jpg,640,480,102,345,142,387,What can be played in football?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000565990.jpg,640,425,149,171,164,186,What is used for traffic control?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000566558.jpg,640,480,304,161,489,306,What likes to hunt cat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000566995.jpg,640,480,271,280,311,306,What is used for communication with people in different or far regions by talking?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000567818.jpg,640,509,325,306,373,415,What is used to hit a ball in baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000570151.jpg,640,428,254,87,307,146,What do we blow up with air to make a party look more festive?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000570402.jpg,640,462,63,125,103,176,Where do we throw garbage?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000570579.jpg,640,427,318,184,383,235,What is entertaining to play for children?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000571014.jpg,640,425,20,214,232,423,What is used for lighting purpose during night
https://toloka-cdn.azureedge.net/wsdmcup2023/000000572264.jpg,640,427,567,366,588,395,What object can be used to store water inside and carried around?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000572362.jpg,640,425,8,70,307,216,What do we use to shelter ourselves from the rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000572905.jpg,640,570,198,284,516,394,What is an example of public transport?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000573105.jpg,640,480,218,99,583,211,What object is used to carry clothes when traveling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000573809.jpg,480,640,118,169,431,431,What's a part of baseball players' outfit that is remarkable?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000573854.jpg,640,426,135,372,237,423,What do you put things in to store them?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000574247.jpg,640,425,175,100,241,115,What sign helps direct planes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000575085.jpg,640,339,154,223,277,251,where can i rest?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000576163.jpg,640,480,206,202,252,234,What can give us directions?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000576222.jpg,640,480,16,304,291,450,What is the man eating?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000577534.jpg,640,480,498,267,564,338,What can you use to watch a movie?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000577779.jpg,640,480,422,7,449,94,What can you use to stop the fire?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000577802.jpg,640,398,37,68,194,199,Who likes extreme skiing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000578128.jpg,640,480,365,358,424,380,What is commonly used to make calls?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000578165.jpg,640,427,147,154,198,173,Which thing is used to hit ball in cricket ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000578270.jpg,640,426,325,194,518,371,What we use to see the other cars?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000578683.jpg,640,480,293,20,335,61,What can we use to tell the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000578689.jpg,640,394,382,281,397,326,Who rides the train?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000579506.jpg,640,480,343,361,391,393,What can I use to make a call?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000580837.jpg,640,480,420,301,459,329,What does we attached to right chest to be properly identified?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000581354.jpg,640,424,593,128,639,154,What do we wear to protect our eyes from sun?
